house-id,area,bathroom,bedroom,buildingSize,data-date,data-isonshow,data-location,data-url,erfSize,garage,type,data-price
198,boland-winelands,4,5,NaN,29-05-2018 15:38,FALSE,Riebeek Valley,https://www.pamgolding.co.za/property-details/...,238,2,apartment,4900000
199,boland-winelands,5,3,124,04-07-2016 10:26,FALSE,Strand South,https://www.pamgolding.co.za/property-details/...,124,1,apartment,1900000
200,northern-suburbs,4,4,400,21-10-2016 09:30,FALSE,Ceres,https://www.pamgolding.co.za/property-details/...,500,NaN,apartment,3900000
201,boland-winelands,3,3,300,31-05-2018 14:44,TRUE,La Sandra,https://www.pamgolding.co.za/property-details/...,1240,2,house,5900000
202,northern-suburbs,1,2,NaN,16-05-2018 12:23,FALSE,Observatory,https://www.pamgolding.co.za/property-details/...,105,NaN,house,6900000
203,boland-winelands,1,4,NaN,29-05-2018 15:38,FALSE,Riebeek Valley,https://www.pamgolding.co.za/property-details/...,238,2,apartment,4900000
204,boland-winelands,2,3,124,04-07-2016 10:26,TRUE,Strand South,https://www.pamgolding.co.za/property-details/...,124,0,apartment,1900000
205,northern-suburbs,2,4,400,21-10-2016 09:30,FALSE,Ceres,https://www.pamgolding.co.za/property-details/...,500,NaN,apartment,2900000
206,boland-winelands,3,3,300,31-05-2018 14:44,FALSE,La Sandra,https://www.pamgolding.co.za/property-details/...,1240,2,house,5900000
207,northern-suburbs,1,2,NaN,16-05-2018 12:23,FALSE,Observatory,https://www.pamgolding.co.za/property-details/...,105,1,house,7900000
208,boland-winelands,2,2,NaN,29-05-2018 15:38,TRUE,Riebeek Valley,https://www.pamgolding.co.za/property-details/...,238,2,apartment,4900000
209,boland-winelands,3,3,124,04-07-2016 10:26,FALSE,Strand South,https://www.pamgolding.co.za/property-details/...,124,1,apartment,3900000
210,northern-suburbs,4,4,400,21-10-2016 09:30,FALSE,Ceres,https://www.pamgolding.co.za/property-details/...,500,NaN,apartment,2900000
211,boland-winelands,3,3,300,31-05-2018 14:44,TRUE,La Sandra,https://www.pamgolding.co.za/property-details/...,1240,2,house,5900000
212,northern-suburbs,1,2,NaN,16-05-2018 12:23,FALSE,Observatory,https://www.pamgolding.co.za/property-details/...,105,NaN,house,8900000
213,boland-winelands,1,5,NaN,29-05-2018 15:38,FALSE,Riebeek Valley,https://www.pamgolding.co.za/property-details/...,238,2,apartment,4900000
214,boland-winelands,3,3,124,04-07-2016 10:26,FALSE,Strand South,https://www.pamgolding.co.za/property-details/...,124,1,apartment,1900000
215,northern-suburbs,2,4,400,21-10-2016 09:30,FALSE,Ceres,https://www.pamgolding.co.za/property-details/...,500,NaN,apartment,2000000
216,boland-winelands,3,3,300,31-05-2018 14:44,FALSE,La Sandra,https://www.pamgolding.co.za/property-details/...,1240,2,house,5000000
217,northern-suburbs,1,5,NaN,16-05-2018 12:23,FALSE,Observatory,https://www.pamgolding.co.za/property-details/...,105,NaN,house,1000000
218,boland-winelands,1,2,NaN,29-05-2018 15:38,FALSE,Riebeek Valley,https://www.pamgolding.co.za/property-details/...,238,2,apartment,4000000
219,boland-winelands,2,3,124,04-07-2016 10:26,FALSE,Strand South,https://www.pamgolding.co.za/property-details/...,124,1,apartment,1000000
220,northern-suburbs,4,4,600,21-10-2016 09:30,TRUE,Ceres,https://www.pamgolding.co.za/property-details/...,500,NaN,apartment,2000000
221,boland-winelands,3,3,700,31-05-2018 14:44,FALSE,La Sandra,https://www.pamgolding.co.za/property-details/...,1240,2,house,3000000
222,northern-suburbs,1,2,NaN,16-05-2018 12:23,TRUE,Observatory,https://www.pamgolding.co.za/property-details/...,105,NaN,house,2000000
223,boland-winelands,2,4,NaN,29-05-2018 15:38,FALSE,Riebeek Valley,https://www.pamgolding.co.za/property-details/...,238,2,apartment,4000000
224,boland-winelands,3,3,124,04-07-2016 10:26,FALSE,Strand South,https://www.pamgolding.co.za/property-details/...,124,0,apartment,1000000
225,northern-suburbs,2,4,400,21-10-2016 09:30,TRUE,Ceres,https://www.pamgolding.co.za/property-details/...,500,0,apartment,2000000
226,boland-winelands,3,3,300,31-05-2018 14:44,FALSE,La Sandra,https://www.pamgolding.co.za/property-details/...,1240,2,house,5000000
227,northern-suburbs,1,2,NaN,16-05-2018 12:23,FALSE,Observatory,https://www.pamgolding.co.za/property-details/...,105,NaN,house,3000000
228,boland-winelands,1,5,NaN,29-05-2018 15:38,FALSE,Riebeek Valley,https://www.pamgolding.co.za/property-details/...,238,2,apartment,4000000
229,boland-winelands,3,3,124,04-07-2016 10:26,FALSE,Strand South,https://www.pamgolding.co.za/property-details/...,124,1,apartment,1000000
230,northern-suburbs,4,4,400,21-10-2016 09:30,FALSE,Ceres,https://www.pamgolding.co.za/property-details/...,500,NaN,apartment,2000000
231,boland-winelands,3,3,300,31-05-2018 14:44,FALSE,La Sandra,https://www.pamgolding.co.za/property-details/...,1240,2,house,5000000
232,northern-suburbs,1,2,NaN,16-05-2018 12:23,FALSE,Observatory,https://www.pamgolding.co.za/property-details/...,105,NaN,house,4000000
233,boland-winelands,1,4,NaN,29-05-2018 15:38,FALSE,Riebeek Valley,https://www.pamgolding.co.za/property-details/...,238,2,apartment,2000000
234,boland-winelands,2,3,124,04-07-2016 10:26,FALSE,Strand South,https://www.pamgolding.co.za/property-details/...,124,1,apartment,1000000
235,northern-suburbs,2,4,400,21-10-2016 09:30,FALSE,Ceres,https://www.pamgolding.co.za/property-details/...,500,NaN,apartment,3000000
236,boland-winelands,3,3,300,31-05-2018 14:44,FALSE,La Sandra,https://www.pamgolding.co.za/property-details/...,1240,2,house,5000000
237,northern-suburbs,1,2,NaN,16-05-2018 12:23,TRUE,Observatory,https://www.pamgolding.co.za/property-details/...,105,NaN,house,5000000
238,boland-winelands,2,2,NaN,29-05-2018 15:38,TRUE,Riebeek Valley,https://www.pamgolding.co.za/property-details/...,238,2,apartment,4000000
239,boland-winelands,3,3,124,04-07-2016 10:26,FALSE,Strand South,https://www.pamgolding.co.za/property-details/...,124,1,apartment,4000000
240,northern-suburbs,4,4,400,21-10-2016 09:30,FALSE,Ceres,https://www.pamgolding.co.za/property-details/...,500,0,apartment,500000
241,boland-winelands,3,3,300,31-05-2018 14:44,FALSE,La Sandra,https://www.pamgolding.co.za/property-details/...,1240,2,house,5000000
242,northern-suburbs,1,2,NaN,16-05-2018 12:23,TRUE,Observatory,https://www.pamgolding.co.za/property-details/...,105,NaN,house,6000000
243,boland-winelands,1,5,NaN,29-05-2018 15:38,FALSE,Riebeek Valley,https://www.pamgolding.co.za/property-details/...,238,2,apartment,4000000
244,boland-winelands,3,3,124,04-07-2016 10:26,FALSE,Strand South,https://www.pamgolding.co.za/property-details/...,124,1,apartment,1000000
245,northern-suburbs,2,4,400,21-10-2016 09:30,FALSE,Ceres,https://www.pamgolding.co.za/property-details/...,500,1,apartment,500000
246,boland-winelands,3,3,300,31-05-2018 14:44,FALSE,La Sandra,https://www.pamgolding.co.za/property-details/...,1240,0,house,2000000
247,northern-suburbs,1,2,NaN,16-05-2018 12:23,FALSE,Observatory,https://www.pamgolding.co.za/property-details/...,105,NaN,house,7000000
248,boland-winelands,1,5,300,29-05-2018 15:38,FALSE,Riebeek Valley,https://www.pamgolding.co.za/property-details/...,238,2,apartment,4000000
249,boland-winelands,2,3,124,04-07-2016 10:26,TRUE,Strand South,https://www.pamgolding.co.za/property-details/...,124,0,apartment,1000000
250,northern-suburbs,4,4,400,21-10-2016 09:30,FALSE,Ceres,https://www.pamgolding.co.za/property-details/...,500,NaN,apartment,500000
251,boland-winelands,3,3,300,31-05-2018 14:44,FALSE,La Sandra,https://www.pamgolding.co.za/property-details/...,1240,0,house,5000000
252,northern-suburbs,1,2,NaN,16-05-2018 12:23,FALSE,Observatory,https://www.pamgolding.co.za/property-details/...,105,NaN,house,1000000
253,boland-winelands,2,5,NaN,29-05-2018 15:38,TRUE,Riebeek Valley,https://www.pamgolding.co.za/property-details/...,238,2,apartment,8000000
254,boland-winelands,3,3,124,04-07-2016 10:26,FALSE,Strand South,https://www.pamgolding.co.za/property-details/...,124,1,apartment,1000000
255,northern-suburbs,2,4,400,21-10-2016 09:30,FALSE,Ceres,https://www.pamgolding.co.za/property-details/...,500,NaN,apartment,6000000
256,boland-winelands,3,3,300,31-05-2018 14:44,TRUE,La Sandra,https://www.pamgolding.co.za/property-details/...,1240,0,house,5100000
257,northern-suburbs,1,2,NaN,16-05-2018 12:23,FALSE,Observatory,https://www.pamgolding.co.za/property-details/...,105,NaN,house,1100000
258,boland-winelands,1,2,600,29-05-2018 15:38,TRUE,Riebeek Valley,https://www.pamgolding.co.za/property-details/...,238,2,apartment,4100000
259,boland-winelands,3,3,124,04-07-2016 10:26,FALSE,Strand South,https://www.pamgolding.co.za/property-details/...,124,1,apartment,1100000
260,northern-suburbs,4,4,400,21-10-2016 09:30,TRUE,Ceres,https://www.pamgolding.co.za/property-details/...,500,NaN,apartment,2100000
261,boland-winelands,3,3,300,31-05-2018 14:44,FALSE,La Sandra,https://www.pamgolding.co.za/property-details/...,1240,0,house,5100000
262,northern-suburbs,1,2,NaN,16-05-2018 12:23,TRUE,Observatory,https://www.pamgolding.co.za/property-details/...,105,NaN,house,2100000
263,boland-winelands,1,5,NaN,29-05-2018 15:38,FALSE,Riebeek Valley,https://www.pamgolding.co.za/property-details/...,238,2,apartment,4100000
264,boland-winelands,2,3,124,04-07-2016 10:26,FALSE,Strand South,https://www.pamgolding.co.za/property-details/...,124,1,apartment,1100000
265,northern-suburbs,2,4,600,21-10-2016 09:30,FALSE,Ceres,https://www.pamgolding.co.za/property-details/...,500,NaN,apartment,3100000
266,boland-winelands,3,3,300,31-05-2018 14:44,FALSE,La Sandra,https://www.pamgolding.co.za/property-details/...,1240,0,house,5100000
267,northern-suburbs,1,5,NaN,16-05-2018 12:23,FALSE,Observatory,https://www.pamgolding.co.za/property-details/...,105,NaN,house,3100000
268,boland-winelands,2,2,NaN,29-05-2018 15:38,FALSE,Riebeek Valley,https://www.pamgolding.co.za/property-details/...,238,2,apartment,4100000
269,boland-winelands,3,3,124,04-07-2016 10:26,FALSE,Strand South,https://www.pamgolding.co.za/property-details/...,124,1,apartment,1100000
270,northern-suburbs,4,4,400,21-10-2016 09:30,FALSE,Ceres,https://www.pamgolding.co.za/property-details/...,500,NaN,apartment,2100000
271,boland-winelands,3,3,300,31-05-2018 14:44,FALSE,La Sandra,https://www.pamgolding.co.za/property-details/...,1240,2,house,5100000
272,northern-suburbs,1,2,NaN,16-05-2018 12:23,FALSE,Observatory,https://www.pamgolding.co.za/property-details/...,105,NaN,house,4100000
273,boland-winelands,1,5,NaN,29-05-2018 15:38,FALSE,Riebeek Valley,https://www.pamgolding.co.za/property-details/...,238,2,apartment,4100000
274,boland-winelands,3,3,124,04-07-2016 10:26,FALSE,Strand South,https://www.pamgolding.co.za/property-details/...,124,0,apartment,5100000
275,northern-suburbs,2,4,400,21-10-2016 09:30,TRUE,Ceres,https://www.pamgolding.co.za/property-details/...,500,NaN,apartment,2100000
276,boland-winelands,3,3,300,31-05-2018 14:44,FALSE,La Sandra,https://www.pamgolding.co.za/property-details/...,1240,1,house,5100000
277,northern-suburbs,1,2,NaN,16-05-2018 12:23,FALSE,Observatory,https://www.pamgolding.co.za/property-details/...,105,NaN,house,5200000
278,boland-winelands,1,2,NaN,29-05-2018 15:38,FALSE,Riebeek Valley,https://www.pamgolding.co.za/property-details/...,238,2,apartment,4200000
279,boland-winelands,2,3,124,04-07-2016 10:26,FALSE,Strand South,https://www.pamgolding.co.za/property-details/...,124,1,apartment,1200000
280,northern-suburbs,4,4,400,21-10-2016 09:30,TRUE,Ceres,https://www.pamgolding.co.za/property-details/...,500,NaN,apartment,2200000
281,boland-winelands,3,3,300,31-05-2018 14:44,FALSE,La Sandra,https://www.pamgolding.co.za/property-details/...,1240,1,house,5200000
282,northern-suburbs,1,6,NaN,16-05-2018 12:23,FALSE,Observatory,https://www.pamgolding.co.za/property-details/...,105,NaN,house,6200000
283,boland-winelands,2,2,NaN,29-05-2018 15:38,FALSE,Riebeek Valley,https://www.pamgolding.co.za/property-details/...,238,2,apartment,4200000
284,boland-winelands,3,3,124,04-07-2016 10:26,FALSE,Strand South,https://www.pamgolding.co.za/property-details/...,124,1,apartment,1200000
285,northern-suburbs,2,4,700,21-10-2016 09:30,FALSE,Ceres,https://www.pamgolding.co.za/property-details/...,500,NaN,apartment,2200000
286,boland-winelands,3,3,300,31-05-2018 14:44,FALSE,La Sandra,https://www.pamgolding.co.za/property-details/...,1240,1,house,5200000
287,northern-suburbs,1,2,NaN,16-05-2018 12:23,FALSE,Observatory,https://www.pamgolding.co.za/property-details/...,105,NaN,house,7200000
288,boland-winelands,1,2,NaN,29-05-2018 15:38,FALSE,Riebeek Valley,https://www.pamgolding.co.za/property-details/...,238,2,apartment,4200000
289,boland-winelands,3,3,124,04-07-2016 10:26,FALSE,Strand South,https://www.pamgolding.co.za/property-details/...,124,1,apartment,1200000
290,northern-suburbs,4,4,400,21-10-2016 09:30,TRUE,Ceres,https://www.pamgolding.co.za/property-details/...,500,NaN,apartment,3200000
291,boland-winelands,3,3,300,31-05-2018 14:44,FALSE,La Sandra,https://www.pamgolding.co.za/property-details/...,1240,1,house,5200000
292,northern-suburbs,1,2,NaN,16-05-2018 12:23,FALSE,Observatory,https://www.pamgolding.co.za/property-details/...,105,NaN,house,8200000
293,boland-winelands,4,5,NaN,29-05-2018 15:38,FALSE,Riebeek Valley,https://www.pamgolding.co.za/property-details/...,238,2,apartment,4200000
294,boland-winelands,5,3,124,04-07-2016 10:26,TRUE,Strand South,https://www.pamgolding.co.za/property-details/...,124,0,apartment,5200000
295,northern-suburbs,2,4,400,21-10-2016 09:30,FALSE,Ceres,https://www.pamgolding.co.za/property-details/...,500,NaN,apartment,500000
296,boland-winelands,3,3,300,31-05-2018 14:44,FALSE,La Sandra,https://www.pamgolding.co.za/property-details/...,1240,1,house,5200000
297,northern-suburbs,1,2,NaN,16-05-2018 12:23,FALSE,Observatory,https://www.pamgolding.co.za/property-details/...,105,NaN,house,1200000
298,boland-winelands,5,5,NaN,29-05-2018 15:38,TRUE,Riebeek Valley,https://www.pamgolding.co.za/property-details/...,238,2,apartment,4200000
299,boland-winelands,4,3,124,04-07-2016 10:26,FALSE,Strand South,https://www.pamgolding.co.za/property-details/...,124,1,apartment,1200000
300,northern-suburbs,4,4,400,21-10-2016 09:30,FALSE,Ceres,https://www.pamgolding.co.za/property-details/...,500,NaN,apartment,500000
301,boland-winelands,3,3,300,31-05-2018 14:44,FALSE,La Sandra,https://www.pamgolding.co.za/property-details/...,1240,1,house,5300000
302,northern-suburbs,1,2,NaN,16-05-2018 12:23,FALSE,Observatory,https://www.pamgolding.co.za/property-details/...,105,NaN,house,2300000
303,boland-winelands,1,5,NaN,29-05-2018 15:38,FALSE,Riebeek Valley,https://www.pamgolding.co.za/property-details/...,238,2,apartment,4300000
304,boland-winelands,2,3,124,04-07-2016 10:26,FALSE,Strand South,https://www.pamgolding.co.za/property-details/...,124,1,apartment,1300000
305,northern-suburbs,2,4,400,21-10-2016 09:30,FALSE,Ceres,https://www.pamgolding.co.za/property-details/...,500,NaN,apartment,6300000
306,boland-winelands,3,3,300,31-05-2018 14:44,TRUE,La Sandra,https://www.pamgolding.co.za/property-details/...,1240,1,house,5300000
307,northern-suburbs,1,2,NaN,16-05-2018 12:23,FALSE,Observatory,https://www.pamgolding.co.za/property-details/...,105,NaN,house,3300000
308,boland-winelands,3,4,NaN,29-05-2018 15:38,TRUE,Riebeek Valley,https://www.pamgolding.co.za/property-details/...,238,2,apartment,4300000
309,boland-winelands,2,3,124,04-07-2016 10:26,FALSE,Strand South,https://www.pamgolding.co.za/property-details/...,124,1,apartment,1300000
310,northern-suburbs,4,4,400,21-10-2016 09:30,FALSE,Ceres,https://www.pamgolding.co.za/property-details/...,500,NaN,apartment,2300000
311,boland-winelands,3,3,300,31-05-2018 14:44,FALSE,La Sandra,https://www.pamgolding.co.za/property-details/...,1240,1,house,5300000
312,northern-suburbs,1,2,NaN,16-05-2018 12:23,TRUE,Observatory,https://www.pamgolding.co.za/property-details/...,105,NaN,house,4300000
313,boland-winelands,1,4,NaN,29-05-2018 15:38,FALSE,Riebeek Valley,https://www.pamgolding.co.za/property-details/...,238,2,apartment,4300000
314,boland-winelands,3,3,124,04-07-2016 10:26,FALSE,Strand South,https://www.pamgolding.co.za/property-details/...,124,1,apartment,1300000
315,northern-suburbs,2,4,400,21-10-2016 09:30,FALSE,Ceres,https://www.pamgolding.co.za/property-details/...,500,NaN,apartment,2300000
316,boland-winelands,3,3,300,31-05-2018 14:44,FALSE,La Sandra,https://www.pamgolding.co.za/property-details/...,1240,1,house,5300000
317,northern-suburbs,1,5,NaN,16-05-2018 12:23,TRUE,Observatory,https://www.pamgolding.co.za/property-details/...,105,NaN,house,5300000
318,boland-winelands,1,5,NaN,29-05-2018 15:38,FALSE,Riebeek Valley,https://www.pamgolding.co.za/property-details/...,238,0,apartment,4300000
319,boland-winelands,2,3,124,04-07-2016 10:26,FALSE,Strand South,https://www.pamgolding.co.za/property-details/...,124,1,apartment,1300000
320,northern-suburbs,4,4,400,21-10-2016 09:30,FALSE,Ceres,https://www.pamgolding.co.za/property-details/...,500,NaN,apartment,3300000
321,boland-winelands,3,3,600,31-05-2018 14:44,FALSE,La Sandra,https://www.pamgolding.co.za/property-details/...,1240,1,house,5400000
322,northern-suburbs,1,2,NaN,16-05-2018 12:23,FALSE,Observatory,https://www.pamgolding.co.za/property-details/...,105,NaN,house,6400000
323,boland-winelands,3,5,NaN,29-05-2018 15:38,FALSE,Riebeek Valley,https://www.pamgolding.co.za/property-details/...,238,2,apartment,4400000
324,boland-winelands,2,3,124,04-07-2016 10:26,FALSE,Strand South,https://www.pamgolding.co.za/property-details/...,124,1,apartment,4400000
325,northern-suburbs,2,4,400,21-10-2016 09:30,FALSE,Ceres,https://www.pamgolding.co.za/property-details/...,500,NaN,apartment,3400000
326,boland-winelands,3,3,300,31-05-2018 14:44,FALSE,La Sandra,https://www.pamgolding.co.za/property-details/...,1240,2,house,5400000
327,northern-suburbs,1,2,NaN,16-05-2018 12:23,FALSE,Observatory,https://www.pamgolding.co.za/property-details/...,105,NaN,house,7400000
328,boland-winelands,1,4,NaN,29-05-2018 15:38,FALSE,Riebeek Valley,https://www.pamgolding.co.za/property-details/...,238,2,apartment,4400000
329,boland-winelands,3,3,124,04-07-2016 10:26,TRUE,Strand South,https://www.pamgolding.co.za/property-details/...,124,1,apartment,1400000
330,northern-suburbs,4,4,400,21-10-2016 09:30,FALSE,Ceres,https://www.pamgolding.co.za/property-details/...,500,NaN,apartment,3400000
331,boland-winelands,3,3,300,31-05-2018 14:44,FALSE,La Sandra,https://www.pamgolding.co.za/property-details/...,1240,1,house,5400000
